122, 6, 2
122, 7, 2
122, 8, 2
123, 4, 2
123, 5, 2
123, 6, 2
123, 7, 2
123, 8, 2
124, 4, 2
124, 5, 2
124, 6, 2
124, 7, 2
124, 8, 2
125, 4, 2
125, 5, 2
125, 6, 2
125, 7, 2
125, 8, 2
126, 4, 3
126, 5, 2
126, 6, 2
126, 7, 2
126, 8, 2
127, 4, 3
127, 5, 2
127, 6, 2
127, 7, 2
127, 8, 2
128, 4, 3
128, 5, 2
128, 6, 2
128, 7, 2
128, 8, 2
129, 4, 3
129, 5, 2
129, 6, 2
129, 7, 2
129, 8, 2
130, 4, 3
130, 5, 2
130, 6, 2
130, 7, 2
130, 8, 2
131, 4, 3
131, 5, 2
131, 6, 2
131, 7, 2
131, 8, 2
132, 4, 3
132, 5, 2
132, 6, 2
132, 7, 2
132, 8, 2
133, 4, 3
133, 5, 2
133, 6, 2
133, 7, 2
133, 8, 2
134, 4, 3
134, 5, 2
134, 6, 2
134, 7, 2
134, 8, 2
135, 4, 3
135, 5, 3
135, 6, 2
135, 7, 2
135, 8, 2
136, 4, 3
136, 5, 3
136, 6, 2
136, 7, 2
136, 8, 2
137, 4, 3
137, 5, 3
137, 6, 2
137, 7, 2
137, 8, 2
138, 4, 3
138, 5, 3
138, 6, 2
138, 7, 2
138, 8, 2
139, 4, 3
139, 5, 3
139, 6, 2
139, 7, 2
139, 8, 2
140, 4, 3
140, 5, 3
140, 6, 2
140, 7, 2
140, 8, 2
141, 4, 3
141, 5, 3
141, 6, 2
141, 7, 2
141, 8, 2
142, 4, 3
142, 5, 3
142, 6, 2
142, 7, 2
142, 8, 2
143, 4, 3
143, 5, 3
143, 6, 2
143, 7, 1
143, 8, 2
144, 4, 3
144, 5, 3
144, 6, 2
144, 7, 1
144, 8, 2
145, 4, 3
145, 5, 3
145, 6, 2
145, 7, 1
145, 8, 2
146, 4, 3
146, 5, 3
146, 6, 2
146, 7, 1
146, 8, 1
147, 4, 3
147, 5, 3
147, 6, 2
147, 7, 2
147, 8, 1
148, 4, 3
148, 5, 3
148, 6, 2
148, 7, 2
148, 8, 1
149, 4, 3
149, 5, 3
149, 6, 2
149, 7, 2
149, 8, 1
150, 4, 3
150, 5, 3
150, 6, 2
150, 7, 2
150, 8, 2
151, 4, 3
151, 5, 3
151, 6, 2
151, 7, 2
151, 8, 2
152, 4, 3
152, 5, 3
152, 6, 3
152, 7, 2
152, 8, 2
153, 4, 3
153, 5, 3
153, 6, 3
153, 7, 2
153, 8, 2
154, 4, 3
154, 5, 3
154, 6, 3
154, 7, 2
154, 8, 2
155, 4, 2
155, 5, 3
155, 6, 3
155, 7, 2
155, 8, 2
156, 4, 2
156, 5, 3
156, 6, 3
156, 7, 2
156, 8, 2
157, 4, 2
157, 5, 3
157, 6, 3
157, 7, 2
157, 8, 2
158, 4, 2
158, 5, 3
158, 6, 3
158, 7, 2
158, 8, 2
159, 4, 2
159, 5, 3
159, 6, 3
159, 7, 2
159, 8, 2
160, 4, 2
160, 5, 3
160, 6, 3
160, 7, 2
160, 8, 2
161, 4, 2
161, 5, 3
161, 6, 3
161, 7, 2
161, 8, 2
162, 4, 2
162, 5, 3
162, 6, 3
162, 7, 2
162, 8, 2
163, 4, 2
163, 5, 3
163, 6, 3
163, 7, 2
163, 8, 2
164, 4, 2
164, 5, 2
164, 6, 3
164, 7, 2
164, 8, 2
165, 4, 3
165, 5, 2
165, 6, 3
165, 7, 2
165, 8, 2
166, 4, 3
166, 5, 2
166, 6, 3
166, 7, 2
166, 8, 2
167, 4, 3
167, 5, 2
167, 6, 3
167, 7, 2
167, 8, 2
168, 4, 3
168, 5, 2
168, 6, 3
168, 7, 2
168, 8, 2
169, 4, 3
169, 5, 2
169, 6, 3
169, 7, 2
169, 8, 2
170, 4, 3
170, 5, 2
170, 6, 3
170, 7, 2
170, 8, 2
171, 4, 3
171, 5, 2
171, 6, 3
171, 7, 2
171, 8, 2
172, 4, 3
172, 5, 2
172, 6, 3
172, 7, 2
172, 8, 2
173, 4, 3
173, 5, 2
173, 6, 3
173, 7, 2
173, 8, 2
174, 4, 3
174, 5, 3
174, 6, 3
174, 7, 2
174, 8, 2
175, 4, 3
175, 5, 3
175, 6, 3
175, 7, 2
175, 8, 2
176, 4, 3
176, 5, 3
176, 6, 3
176, 7, 2
176, 8, 2
177, 4, 3
177, 5, 3
177, 6, 3
177, 7, 2
177, 8, 2
178, 4, 3
178, 5, 3
178, 6, 3
178, 7, 2
178, 8, 2
179, 4, 3
179, 5, 3
179, 6, 3
179, 7, 2
179, 8, 1
180, 4, 3
180, 5, 3
180, 6, 3
180, 7, 2
180, 8, 1
181, 4, 3
181, 5, 3
181, 6, 2
181, 7, 2
181, 8, 1
182, 4, 3
182, 5, 3
182, 6, 2
182, 7, 2
182, 8, 1
183, 4, 3
183, 5, 3
183, 6, 2
183, 7, 2
183, 8, 2
184, 4, 3
184, 5, 3
184, 6, 2
184, 7, 2
184, 8, 2
185, 4, 3
185, 5, 3
185, 6, 2
185, 7, 2
185, 8, 2
186, 4, 3
186, 5, 3
186, 6, 2
186, 7, 2
186, 8, 2
187, 4, 3
187, 5, 3
187, 6, 2
187, 7, 2
187, 8, 2
188, 4, 3
188, 5, 3
188, 6, 2
188, 7, 2
188, 8, 2
189, 4, 3
189, 5, 3
189, 6, 2
189, 7, 2
189, 8, 2
190, 4, 3
190, 5, 3
190, 6, 2
190, 7, 2
190, 8, 2
191, 4, 3
191, 5, 3
191, 6, 2
191, 7, 2
191, 8, 2
192, 4, 3
192, 5, 3
192, 6, 3
192, 7, 2
192, 8, 2
193, 4, 3
193, 5, 3
193, 6, 3
193, 7, 2
193, 8, 2
194, 4, 2
194, 5, 3
194, 6, 3
194, 7, 2
194, 8, 2
195, 4, 2
195, 5, 3
195, 6, 3
195, 7, 2
195, 8, 2
196, 4, 2
196, 5, 3
196, 6, 3
196, 7, 2
196, 8, 2
197, 4, 2
197, 5, 3
197, 6, 3
197, 7, 2
197, 8, 2
198, 4, 2
198, 5, 3
198, 6, 3
198, 7, 2
198, 8, 2
199, 4, 2
199, 5, 3
199, 6, 3
199, 7, 2
199, 8, 2
200, 4, 2
200, 5, 3
200, 6, 3
200, 7, 2
200, 8, 2
201, 4, 2
201, 5, 3
201, 6, 3
201, 7, 2
201, 8, 2
202, 4, 2
202, 5, 3
202, 6, 3
202, 7, 2
202, 8, 2
203, 4, 2
203, 5, 2
203, 6, 3
203, 7, 2
203, 8, 2
204, 4, 3
204, 5, 2
204, 6, 3
204, 7, 2
204, 8, 2
205, 4, 3
205, 5, 2
205, 6, 3
205, 7, 2
205, 8, 2
206, 4, 3
206, 5, 2
206, 6, 3
206, 7, 2
206, 8, 2
207, 4, 3
207, 5, 2
207, 6, 3
207, 7, 2
207, 8, 2
208, 4, 3
208, 5, 2
208, 6, 3
208, 7, 2
208, 8, 2
209, 4, 3
209, 5, 2
209, 6, 3
209, 7, 2
209, 8, 2
210, 4, 3
210, 5, 2
210, 6, 3
210, 7, 2
210, 8, 2
211, 4, 3
211, 5, 2
211, 6, 3
211, 7, 2
211, 8, 2
212, 4, 3
212, 5, 2
212, 6, 3
212, 7, 2
212, 8, 1
213, 4, 3
213, 5, 2
213, 6, 3
213, 7, 2
213, 8, 1
214, 4, 3
214, 5, 2
214, 6, 3
214, 7, 2
214, 8, 1
215, 4, 3
215, 5, 2
215, 6, 3
215, 7, 2
215, 8, 2
216, 4, 3
216, 5, 2
216, 6, 3
216, 7, 2
216, 8, 2
217, 4, 3
217, 5, 3
217, 6, 3
217, 7, 2
217, 8, 2
218, 4, 3
218, 5, 3
218, 6, 3
218, 7, 2
218, 8, 2
219, 4, 3
219, 5, 3
219, 6, 3
219, 7, 3
219, 8, 2
220, 4, 3
220, 5, 3
220, 6, 3
220, 7, 3
220, 8, 2
221, 4, 3
221, 5, 3
221, 6, 2
221, 7, 3
221, 8, 2
222, 4, 3
222, 5, 3
222, 6, 2
222, 7, 3
222, 8, 2
223, 4, 3
223, 5, 3
223, 6, 2
223, 7, 3
223, 8, 2
224, 4, 3
224, 5, 3
224, 6, 2
224, 7, 3
224, 8, 2
225, 4, 3
225, 5, 3
225, 6, 2
225, 7, 3
225, 8, 2
226, 4, 3
226, 5, 3
226, 6, 2
226, 7, 3
226, 8, 2
227, 4, 3
227, 5, 3
227, 6, 2
227, 7, 3
227, 8, 2
228, 4, 3
228, 5, 3
228, 6, 2
228, 7, 3
228, 8, 2
229, 4, 3
229, 5, 3
229, 6, 2
229, 7, 3
229, 8, 2
229, 4, 3
229, 5, 3
229, 6, 2
229, 7, 3
229, 8, 2
230, 4, 3
230, 5, 3
230, 6, 2
230, 7, 3
230, 8, 2
231, 4, 3
231, 5, 3
231, 6, 2
231, 7, 3
231, 8, 2
232, 4, 2
232, 5, 3
232, 6, 2
232, 7, 3
232, 8, 2
232, 4, 2
232, 5, 3
232, 7, 3
232, 8, 2
233, 4, 2
233, 5, 3
233, 7, 3
233, 8, 2
233, 4, 2
233, 5, 3
233, 7, 3
233, 8, 2
234, 4, 2
234, 5, 3
234, 7, 3
234, 8, 2
235, 4, 2
235, 5, 3
235, 7, 3
235, 8, 2
236, 4, 2
236, 5, 3
236, 7, 3
236, 8, 2
237, 4, 2
237, 5, 3
237, 7, 3
237, 8, 2
238, 4, 2
238, 5, 3
238, 7, 3
238, 8, 2
239, 4, 2
239, 5, 3
239, 7, 3
239, 8, 3
239, 5, 3
239, 7, 3
239, 8, 3
239, 5, 3
239, 7, 3
239, 8, 3
240, 5, 3
240, 7, 3
240, 8, 3
241, 5, 3
241, 7, 3
241, 8, 3
242, 5, 3
242, 7, 3
242, 8, 3
243, 5, 3
243, 7, 3
243, 8, 3
244, 5, 3
244, 7, 3
244, 8, 3
245, 5, 3
245, 7, 3
245, 8, 3
246, 5, 3
246, 7, 3
246, 8, 3
247, 5, 3
247, 7, 3
247, 8, 3
248, 5, 3
248, 7, 3
248, 8, 3
249, 5, 3
249, 7, 3
249, 8, 3
250, 5, 3
250, 7, 3
250, 8, 3
251, 5, 3
251, 7, 3
251, 8, 3
252, 5, 3
252, 7, 3
252, 8, 3
252, 5, 3
252, 7, 3
252, 8, 3
253, 5, 3
253, 7, 3
253, 8, 3
254, 5, 3
254, 7, 3
254, 8, 3
255, 5, 3
255, 7, 3
255, 8, 3
256, 5, 3
256, 7, 3
256, 8, 3
257, 5, 3
257, 7, 3
257, 8, 3
258, 5, 3
258, 7, 3
258, 8, 3
259, 5, 3
259, 7, 3
259, 8, 3
260, 5, 3
260, 7, 3
260, 8, 3
261, 5, 3
261, 7, 3
261, 8, 3
261, 5, 3
261, 7, 3
261, 8, 3
