311, 8, 1
311, 9, 1
311, 10, 2
311, 11, 2
311, 12, 2
312, 4, 0
312, 6, 2
312, 7, 2
312, 8, 2
312, 9, 1
312, 10, 2
312, 11, 2
312, 12, 2
313, 4, 0
313, 6, 2
313, 7, 2
313, 8, 2
313, 9, 1
313, 10, 2
313, 11, 2
313, 12, 2
314, 4, 0
314, 6, 2
314, 7, 2
314, 8, 2
314, 9, 1
314, 10, 2
314, 11, 2
314, 12, 2
315, 4, 0
315, 6, 2
315, 7, 2
315, 8, 2
315, 9, 2
315, 10, 2
315, 11, 2
315, 12, 2
316, 4, 0
316, 6, 2
316, 7, 2
316, 8, 2
316, 9, 2
316, 10, 1
316, 11, 2
316, 12, 2
317, 4, 0
317, 6, 2
317, 7, 2
317, 8, 2
317, 9, 2
317, 10, 1
317, 11, 2
317, 12, 2
318, 4, 0
318, 6, 2
318, 7, 2
318, 8, 2
318, 9, 2
318, 10, 1
318, 11, 2
318, 12, 2
319, 4, 0
319, 6, 2
319, 7, 2
319, 8, 2
319, 9, 2
319, 10, 2
319, 11, 2
319, 12, 2
320, 4, 0
320, 6, 2
320, 7, 2
320, 8, 2
320, 9, 2
320, 10, 2
320, 11, 2
320, 12, 2
321, 4, 0
321, 6, 2
321, 7, 2
321, 8, 2
321, 9, 2
321, 10, 2
321, 11, 1
321, 12, 2
322, 4, 0
322, 6, 2
322, 7, 2
322, 8, 2
322, 9, 2
322, 10, 2
322, 11, 1
322, 12, 2
323, 4, 0
323, 6, 2
323, 7, 2
323, 8, 2
323, 9, 2
323, 10, 2
323, 11, 1
323, 12, 2
324, 4, 0
324, 6, 2
324, 7, 2
324, 8, 2
324, 9, 2
324, 10, 2
324, 11, 1
324, 12, 1
325, 4, 0
325, 6, 2
325, 7, 2
325, 8, 2
325, 9, 2
325, 10, 2
325, 11, 2
325, 12, 1
326, 4, 0
326, 6, 2
326, 7, 2
326, 8, 2
326, 9, 2
326, 10, 2
326, 11, 2
326, 12, 1
327, 4, 0
327, 6, 2
327, 7, 2
327, 8, 2
327, 9, 2
327, 10, 2
327, 11, 2
327, 12, 1
328, 4, 0
328, 6, 2
328, 7, 2
328, 8, 2
328, 9, 2
328, 10, 2
328, 11, 2
328, 12, 2
329, 4, 0
329, 6, 2
329, 7, 2
329, 8, 2
329, 9, 2
329, 10, 2
329, 11, 2
329, 12, 2
330, 4, 0
330, 6, 2
330, 7, 2
330, 8, 2
330, 9, 2
330, 10, 2
330, 11, 2
330, 12, 2
331, 4, 0
331, 6, 2
331, 7, 2
331, 8, 2
331, 9, 2
331, 10, 2
331, 11, 2
331, 12, 2
332, 4, 0
332, 6, 2
332, 7, 2
332, 8, 2
332, 9, 2
332, 10, 2
332, 11, 2
332, 12, 2
333, 4, 0
333, 6, 2
333, 7, 2
333, 8, 2
333, 9, 2
333, 10, 2
333, 11, 2
333, 12, 2
334, 4, 0
334, 6, 2
334, 7, 2
334, 8, 2
334, 9, 2
334, 10, 2
334, 11, 2
334, 12, 2
335, 4, 0
335, 6, 2
335, 7, 2
335, 8, 2
335, 9, 2
335, 10, 2
335, 11, 2
335, 12, 2
336, 4, 0
336, 6, 3
336, 7, 2
336, 8, 2
336, 9, 2
336, 10, 2
336, 11, 2
336, 12, 2
337, 4, 0
337, 6, 3
337, 7, 2
337, 8, 2
337, 9, 2
337, 10, 2
337, 11, 2
337, 12, 2
338, 4, 0
338, 6, 3
338, 7, 2
338, 8, 2
338, 9, 2
338, 10, 2
338, 11, 2
338, 12, 2
339, 4, 0
339, 6, 3
339, 7, 2
339, 8, 2
339, 9, 2
339, 10, 2
339, 11, 2
339, 12, 2
340, 4, 0
340, 6, 3
340, 7, 2
340, 8, 2
340, 9, 2
340, 10, 2
340, 11, 2
340, 12, 2
341, 4, 0
341, 6, 3
341, 7, 2
341, 8, 1
341, 9, 2
341, 10, 2
341, 11, 2
341, 12, 2
342, 4, 0
342, 6, 3
342, 7, 2
342, 8, 1
342, 9, 2
342, 10, 2
342, 11, 2
342, 12, 2
343, 4, 0
343, 6, 3
343, 7, 2
343, 8, 1
343, 9, 2
343, 10, 2
343, 11, 2
343, 12, 2
344, 4, 0
344, 6, 3
344, 7, 2
344, 8, 1
344, 9, 1
344, 10, 2
344, 11, 2
344, 12, 2
345, 4, 0
345, 6, 3
345, 7, 2
345, 8, 2
345, 9, 1
345, 10, 2
345, 11, 2
345, 12, 2
346, 4, 0
346, 6, 3
346, 7, 2
346, 8, 2
346, 9, 1
346, 10, 2
346, 11, 2
346, 12, 2
347, 4, 0
347, 6, 3
347, 7, 2
347, 8, 2
347, 9, 1
347, 10, 2
347, 11, 2
347, 12, 2
348, 4, 0
348, 6, 3
348, 7, 2
348, 8, 2
348, 9, 1
348, 10, 1
348, 11, 2
348, 12, 2
349, 4, 0
349, 6, 3
349, 7, 2
349, 8, 2
349, 9, 2
349, 10, 1
349, 11, 2
349, 12, 2
350, 4, 0
350, 6, 3
350, 7, 2
350, 8, 2
350, 9, 2
350, 10, 1
350, 11, 2
350, 12, 2
351, 4, 0
351, 6, 3
351, 7, 2
351, 8, 2
351, 9, 2
351, 10, 1
351, 11, 2
351, 12, 2
352, 4, 0
352, 6, 3
352, 7, 2
352, 8, 2
352, 9, 2
352, 10, 2
352, 11, 2
352, 12, 2
353, 4, 0
353, 6, 3
353, 7, 2
353, 8, 2
353, 9, 2
353, 10, 2
353, 11, 2
353, 12, 2
354, 4, 0
354, 6, 3
354, 7, 2
354, 8, 2
354, 9, 2
354, 10, 2
354, 11, 1
354, 12, 2
355, 4, 0
355, 6, 3
355, 7, 2
355, 8, 2
355, 9, 2
355, 10, 2
355, 11, 1
355, 12, 2
356, 4, 0
356, 6, 3
356, 7, 2
356, 8, 2
356, 9, 2
356, 10, 2
356, 11, 1
356, 12, 2
357, 4, 0
357, 6, 3
357, 7, 2
357, 8, 2
357, 9, 2
357, 10, 2
357, 11, 1
357, 12, 1
358, 4, 0
358, 6, 3
358, 7, 2
358, 8, 2
358, 9, 2
358, 10, 2
358, 11, 2
